Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
40, 10, MN301, 11, 41134, 6.8, 8.7, 16.53, 9.17, -7.36, 0.06, 0, 
40, 10, MN302, 12, 61583, 6.8, 8.7, 15.67, 7.82, -7.85, 0.06, 0.11, 
40, 10, MN303, 13, 10582, 6.8, 8.7, 15.76, 8.23, -7.53, 0.06, 0, 
40, 10, MN304, 14, 29110, 6.8, 8.7, 15.81, 10.92, -4.89, 0.06, 0, 
40, 10, MN400, 15, 1544, 6.2, 8.8, 17.86, 9.83, -8.03, 0.06, 0, 
40, 10, MN401, 16, 15305, 6.2, 8.8, 17.12, 11.18, -5.94, 0.06, 0, 
40, 10, MN402, 17, 27990, 6.2, 8.8, 12.92, 7.14, -5.78, 0.06, 0.01, 
40, 10, MN403, 18, 1292, 6.2, 8.8, 20.47, 9.62, -10.84, 0.06, 0, 
40, 10, MN404, 19, 108539, 6.2, 8.8, 16.07, 9.58, -6.49, 0.06, 0, 
40, 10, MN500, 20, 55, 6.8, 9.1, 27.08, 15.05, -12.04, 0.06, 0, 
40, 10, MN504, 21, 14401, 6.8, 9.1, 20.67, 11.8, -8.87, 0.06, 0, 
40, 11, MN101, 1, 10773, 5.8, -1.4, 0, 6.33, 6.33, 0.06, 0, 
40, 11, MN102, 2, 8590, 5.8, -1.4, 0, 4.46, 4.46, 0.06, 0, 
40, 11, MN103, 3, 8809, 5.8, -1.4, 0, 4.1, 4.1, 0.06, 0, 
40, 11, MN104, 4, 5138, 5.8, -1.4, 0, 4.82, 4.82, 0.06, 0, 
40, 11, MN200, 5, 7713, 5.2, -1.8, 0, 5.68, 5.68, 0.05, 0, 
40, 11, MN201, 6, 42783, 5.2, -1.8, 0, 4.57, 4.57, 0.05, 0, 
40, 11, MN202, 7, 17504, 5.2, -1.8, 0, 4.07, 4.07, 0.05, 0, 
40, 11, MN203, 8, 1202, 5.2, -1.8, 0, 4.28, 4.28, 0.05, 0, 
40, 11, MN204, 9, 14335, 5.2, -1.8, 0, 3.55, 3.55, 0.05, 0, 
40, 11, MN300, 10, 8832, 6.7, -0.8, 0, 6.04, 6.04, 0.06, 0, 
40, 11, MN301, 11, 41134, 6.7, -0.8, 0, 5.14, 5.14, 0.06, 0, 
40, 11, MN302, 12, 61583, 6.7, -0.8, 0, 4.37, 4.37, 0.06, 0, 
40, 11, MN303, 13, 10582, 6.7, -0.8, 0, 4.61, 4.61, 0.06, 0, 
40, 11, MN304, 14, 29110, 6.7, -0.8, 0, 6.12, 6.12, 0.06, 0, 
40, 11, MN400, 15, 1544, 6.7, -1, 0, 5.45, 5.45, 0.06, 0, 
40, 11, MN401, 16, 15305, 6.7, -1, 0, 6.14, 6.14, 0.06, 0, 
40, 11, MN402, 17, 27990, 6.7, -1, 0, 3.88, 3.88, 0.06, 0, 
40, 11, MN403, 18, 1292, 6.7, -1, 0, 5.35, 5.35, 0.06, 0, 
40, 11, MN404, 19, 108539, 6.7, -1, 0, 5.35, 5.35, 0.06, 0, 
40, 11, MN500, 20, 55, 7.8, -0.7, 0, 8.33, 8.33, 0.07, 0, 
40, 11, MN504, 21, 14401, 7.8, -0.7, 0, 6.49, 6.49, 0.07, 0, 
40, 12, MN101, 1, 10773, 1.8, -3.9, 0, 5.39, 5.39, 0.03, 0, 
40, 12, MN102, 2, 8590, 1.8, -3.9, 0, 3.8, 3.8, 0.03, 0, 
40, 12, MN103, 3, 8809, 1.8, -3.9, 0, 3.49, 3.49, 0.03, 0, 
40, 12, MN104, 4, 5138, 1.8, -3.9, 0, 4.13, 4.13, 0.03, 0, 
40, 12, MN200, 5, 7713, 1.9, -3.9, 0, 4.97, 4.97, 0.03, 0, 
40, 12, MN201, 6, 42783, 1.9, -3.9, 0, 4, 4, 0.03, 0, 
40, 12, MN202, 7, 17504, 1.9, -3.9, 0, 3.57, 3.57, 0.03, 0, 
40, 12, MN203, 8, 1202, 1.9, -3.9, 0, 3.75, 3.75, 0.03, 0, 
40, 12, MN204, 9, 14335, 1.9, -3.9, 0, 3.12, 3.12, 0.03, 0, 
40, 12, MN300, 10, 8832, 1.6, -3.3, 0, 5.14, 5.14, 0.03, 0, 
40, 12, MN301, 11, 41134, 1.6, -3.3, 0, 4.37, 4.37, 0.03, 0, 
40, 12, MN302, 12, 61583, 1.6, -3.3, 0, 3.72, 3.72, 0.03, 0, 
40, 12, MN303, 13, 10582, 1.6, -3.3, 0, 3.93, 3.93, 0.03, 0, 
40, 12, MN304, 14, 29110, 1.6, -3.3, 0, 5.22, 5.22, 0.03, 0, 
40, 12, MN400, 15, 1544, 1.6, -3.1, 0, 4.79, 4.79, 0.03, 0, 
40, 12, MN401, 16, 15305, 1.6, -3.1, 0, 5.34, 5.34, 0.03, 0, 
40, 12, MN402, 17, 27990, 1.6, -3.1, 0, 3.38, 3.38, 0.03, 0, 
40, 12, MN403, 18, 1292, 1.6, -3.1, 0, 4.67, 4.67, 0.03, 0, 
40, 12, MN404, 19, 108539, 1.6, -3.1, 0, 4.67, 4.67, 0.03, 0, 
40, 12, MN500, 20, 55, 1.4, -2.6, 0, 7.35, 7.35, 0.03, 0, 
40, 12, MN504, 21, 14401, 1.4, -2.6, 0, 5.74, 5.74, 0.03, 0, 
40, 1, MN101, 1, 10773, 2.7, -10.2, 0, 3.65, 3.65, 0.04, 0, 
40, 1, MN102, 2, 8590, 2.7, -10.2, 0, 2.57, 2.57, 0.04, 0, 
40, 1, MN103, 3, 8809, 2.7, -10.2, 0, 2.37, 2.37, 0.04, 0, 
40, 1, MN104, 4, 5138, 2.7, -10.2, 0, 2.81, 2.81, 0.04, 0, 
40, 1, MN200, 5, 7713, 2.4, -12.7, 0, 2.89, 2.89, 0.04, 0, 
40, 1, MN201, 6, 42783, 2.4, -12.7, 0, 2.33, 2.33, 0.04, 0, 
40, 1, MN202, 7, 17504, 2.4, -12.7, 0, 2.08, 2.08, 0.04, 0, 
40, 1, MN203, 8, 1202, 2.4, -12.7, 0, 2.19, 2.19, 0.04, 0, 
40, 1, MN204, 9, 14335, 2.4, -12.7, 0, 1.82, 1.82, 0.04, 0, 
40, 1, MN300, 10, 8832, 2.6, -10.4, 0, 3.34, 3.34, 0.04, 0, 
40, 1, MN301, 11, 41134, 2.6, -10.4, 0, 2.83, 2.83, 0.04, 0, 
40, 1, MN302, 12, 61583, 2.6, -10.4, 0, 2.41, 2.41, 0.04, 0, 
40, 1, MN303, 13, 10582, 2.6, -10.4, 0, 2.55, 2.55, 0.04, 0, 
40, 1, MN304, 14, 29110, 2.6, -10.4, 0, 3.39, 3.39, 0.04, 0, 
40, 1, MN400, 15, 1544, 2.4, -11.5, 0, 2.9, 2.9, 0.04, 0, 
40, 1, MN401, 16, 15305, 2.4, -11.5, 0, 3.19, 3.19, 0.04, 0, 
40, 1, MN402, 17, 27990, 2.4, -11.5, 0, 2.02, 2.02, 0.04, 0, 
40, 1, MN403, 18, 1292, 2.4, -11.5, 0, 2.81, 2.81, 0.04, 0, 
40, 1, MN404, 19, 108539, 2.4, -11.5, 0, 2.8, 2.8, 0.04, 0, 
40, 1, MN500, 20, 55, 2.4, -11.3, 0, 4.33, 4.33, 0.04, 0, 
40, 1, MN504, 21, 14401, 2.4, -11.3, 0, 3.39, 3.39, 0.04, 0, 
40, 2, MN101, 1, 10773, 2.3, -12, 0, 3.28, 3.28, 0.04, 0, 
40, 2, MN102, 2, 8590, 2.3, -12, 0, 2.31, 2.31, 0.04, 0, 
40, 2, MN103, 3, 8809, 2.3, -12, 0, 2.13, 2.13, 0.04, 0, 
40, 2, MN104, 4, 5138, 2.3, -12, 0, 2.54, 2.54, 0.04, 0, 
40, 2, MN200, 5, 7713, 1.8, -13.8, 0, 2.71, 2.71, 0.03, 0, 
40, 2, MN201, 6, 42783, 1.8, -13.8, 0, 2.18, 2.18, 0.03, 0, 
40, 2, MN202, 7, 17504, 1.8, -13.8, 0, 1.95, 1.95, 0.03, 0, 
40, 2, MN203, 8, 1202, 1.8, -13.8, 0, 2.05, 2.05, 0.03, 0, 
40, 2, MN204, 9, 14335, 1.8, -13.8, 0, 1.71, 1.71, 0.03, 0, 
40, 2, MN300, 10, 8832, 2.1, -11.6, 0, 3.09, 3.09, 0.04, 0, 
40, 2, MN301, 11, 41134, 2.1, -11.6, 0, 2.63, 2.63, 0.04, 0, 
40, 2, MN302, 12, 61583, 2.1, -11.6, 0, 2.23, 2.23, 0.04, 0, 
40, 2, MN303, 13, 10582, 2.1, -11.6, 0, 2.37, 2.37, 0.04, 0, 
40, 2, MN304, 14, 29110, 2.1, -11.6, 0, 3.15, 3.15, 0.04, 0, 
40, 2, MN400, 15, 1544, 1.8, -12.5, 0, 2.75, 2.75, 0.03, 0, 
40, 2, MN401, 16, 15305, 1.8, -12.5, 0, 3, 3, 0.03, 0, 
40, 2, MN402, 17, 27990, 1.8, -12.5, 0, 1.91, 1.91, 0.03, 0, 
40, 2, MN403, 18, 1292, 1.8, -12.5, 0, 2.65, 2.65, 0.03, 0, 
40, 2, MN404, 19, 108539, 1.8, -12.5, 0, 2.64, 2.64, 0.03, 0, 
40, 2, MN500, 20, 55, 2, -12, 0, 4.13, 4.13, 0.04, 0, 
40, 2, MN504, 21, 14401, 2, -12, 0, 3.24, 3.24, 0.04, 0, 
40, 3, MN101, 1, 10773, 5.7, -1.1, 0, 6.28, 6.28, 0.06, 0, 
40, 3, MN102, 2, 8590, 5.7, -1.1, 0, 4.44, 4.44, 0.06, 0, 
40, 3, MN103, 3, 8809, 5.7, -1.1, 0, 4.08, 4.08, 0.06, 0, 
40, 3, MN104, 4, 5138, 5.7, -1.1, 0, 4.9, 4.89, 0.06, 0, 
40, 3, MN200, 5, 7713, 4.8, -1.6, 0, 5.62, 5.62, 0.05, 0, 
40, 3, MN201, 6, 42783, 4.7, -1.6, 0, 4.54, 4.54, 0.05, 0, 
40, 3, MN202, 7, 17504, 4.7, -1.6, 0, 4.06, 4.06, 0.05, 0, 
40, 3, MN203, 8, 1202, 4.7, -1.6, 0, 4.26, 4.26, 0.05, 0, 
40, 3, MN204, 9, 14335, 4.7, -1.6, 0, 3.57, 3.57, 0.05, 0, 
40, 3, MN300, 10, 8832, 5.7, -0.6, 0, 5.98, 5.98, 0.06, 0, 
40, 3, MN301, 11, 41134, 5.7, -0.6, 0, 5.09, 5.09, 0.06, 0, 
40, 3, MN302, 12, 61583, 5.7, -0.6, 0, 4.33, 4.33, 0.06, 0, 
40, 3, MN303, 13, 10582, 5.7, -0.6, 0, 4.6, 4.6, 0.06, 0, 
40, 3, MN304, 14, 29110, 5.7, -0.6, 0, 6.11, 6.11, 0.06, 0, 
40, 3, MN400, 15, 1544, 5.3, -0.9, 0, 5.58, 5.58, 0.05, 0, 
40, 3, MN401, 16, 15305, 5.3, -0.9, 0, 6.04, 6.04, 0.05, 0, 
40, 3, MN402, 17, 27990, 5.3, -0.9, 0, 3.85, 3.85, 0.05, 0, 
40, 3, MN403, 18, 1292, 5.3, -0.9, 0, 5.34, 5.34, 0.05, 0, 
40, 3, MN404, 19, 108539, 5.3, -0.9, 0, 5.34, 5.34, 0.05, 0, 
40, 3, MN500, 20, 55, 5.8, -0.7, 0, 8.15, 8.15, 0.06, 0, 
40, 3, MN504, 21, 14401, 5.8, -0.7, 0, 6.42, 6.42, 0.06, 0, 
40, 4, MN101, 1, 10773, 4.5, 6.8, 5.67, 10.1, 4.43, 0.05, 0, 
40, 4, MN102, 2, 8590, 4.5, 6.8, 7.65, 6.81, -0.84, 0.05, 0.2, 
40, 4, MN103, 3, 8809, 4.5, 6.8, 8.36, 6.58, -1.78, 0.05, 0.18, 
40, 4, MN104, 4, 5138, 4.5, 6.8, 8.01, 7.93, -0.08, 0.05, 0.15, 
40, 4, MN200, 5, 7713, 4.3, 7, 6.32, 9.42, 3.1, 0.05, 0, 
40, 4, MN201, 6, 42783, 4.3, 7, 5.09, 7.67, 2.58, 0.05, 0, 
40, 4, MN202, 7, 17504, 4.3, 7, 4.82, 6.89, 2.07, 0.05, 0, 
40, 4, MN203, 8, 1202, 4.3, 7, 11.04, 5.91, -5.13, 0.05, 0, 
40, 4, MN204, 9, 14335, 4.3, 7, 6.75, 5.28, -1.46, 0.05, 0, 
40, 4, MN300, 10, 8832, 5, 7.6, 7.62, 9.81, 2.19, 0.05, 0, 
40, 4, MN301, 11, 41134, 5, 7.6, 6.05, 8.37, 2.32, 0.05, 0, 
40, 4, MN302, 12, 61583, 5, 7.6, 6.4, 7.15, 0.75, 0.05, 0.2, 
40, 4, MN303, 13, 10582, 5, 7.6, 7.21, 7.6, 0.39, 0.05, 0.21, 
40, 4, MN304, 14, 29110, 5, 7.6, 6.14, 10.09, 3.95, 0.05, 0.16, 
40, 4, MN400, 15, 1544, 5, 7.7, 9.5, 9.45, -0.05, 0.05, 0, 
40, 4, MN401, 16, 15305, 5, 7.7, 5.56, 10.21, 4.65, 0.05, 0, 
40, 4, MN402, 17, 27990, 5, 7.7, 5.15, 6.6, 1.45, 0.05, 0.25, 
40, 4, MN403, 18, 1292, 5, 7.7, 11.29, 8.98, -2.31, 0.05, 0.21, 
40, 4, MN404, 19, 108539, 5, 7.7, 6.68, 8.48, 1.81, 0.05, 0.17, 
40, 4, MN500, 20, 55, 4.9, 8.3, 5.84, 13.82, 7.98, 0.05, 0, 
40, 4, MN504, 21, 14401, 4.9, 8.3, 7.04, 11.02, 3.99, 0.05, 0.26, 
40, 5, MN101, 1, 10773, 9.5, 14.3, 15.54, 15.76, 0.21, 0.08, 0, 
40, 5, MN102, 2, 8590, 9.5, 14.3, 18.77, 11.29, -7.48, 0.08, 0.17, 
40, 5, MN103, 3, 8809, 9.5, 14.3, 21.22, 10.27, -10.95, 0.08, 0.18, 
40, 5, MN104, 4, 5138, 9.5, 14.3, 25.9, 12.44, -13.46, 0.08, 0.16, 
40, 5, MN200, 5, 7713, 8.7, 14.8, 20.45, 14.96, -5.5, 0.07, 0.17, 
40, 5, MN201, 6, 42783, 8.7, 14.8, 18.19, 12.31, -5.88, 0.07, 0.14, 
40, 5, MN202, 7, 17504, 8.7, 14.8, 16.35, 11.09, -5.27, 0.07, 0.2, 
40, 5, MN203, 8, 1202, 8.7, 14.8, 26.28, 11.42, -14.86, 0.07, 0.25, 
40, 5, MN204, 9, 14335, 8.7, 14.8, 22.35, 9.81, -12.54, 0.07, 0.22, 
40, 5, MN300, 10, 8832, 10.3, 15.1, 21.9, 15.34, -6.56, 0.08, 0.22, 
40, 5, MN301, 11, 41134, 10.3, 15.1, 20.33, 13.1, -7.23, 0.08, 0.14, 
40, 5, MN302, 12, 61583, 10.3, 15.1, 15.14, 11.23, -3.91, 0.08, 0.14, 
40, 5, MN303, 13, 10582, 10.3, 15.1, 22, 11.94, -10.05, 0.08, 0.16, 
40, 5, MN304, 14, 29110, 10.3, 15.1, 21.96, 15.86, -6.1, 0.08, 0.16, 
40, 5, MN400, 15, 1544, 9.1, 15.5, 35.97, 15.03, -20.94, 0.08, 0.13, 
40, 5, MN401, 16, 15305, 9.1, 15.5, 19.24, 16.23, -3.01, 0.08, 0, 
40, 5, MN402, 17, 27990, 9.1, 15.5, 13.85, 10.62, -3.23, 0.08, 0.2, 
40, 5, MN403, 18, 1292, 9.1, 15.5, 27.5, 14.21, -13.28, 0.08, 0.11, 
40, 5, MN404, 19, 108539, 9.1, 15.5, 22.15, 14.46, -7.69, 0.08, 0.13, 
40, 5, MN500, 20, 55, 10.3, 15.8, 27.91, 21.44, -6.47, 0.08, 0.14, 
40, 5, MN504, 21, 14401, 10.3, 15.8, 27.1, 17.3, -9.8, 0.08, 0.2, 
40, 6, MN101, 1, 10773, 14.6, 19.1, 44.1, 20.56, -23.53, 0.11, 0.18, 
40, 6, MN102, 2, 8590, 14.6, 19.1, 36.46, 14.75, -21.72, 0.11, 0.16, 
40, 6, MN103, 3, 8809, 14.6, 19.1, 36.66, 13.38, -23.28, 0.11, 0.16, 
40, 6, MN104, 4, 5138, 14.6, 19.1, 44.11, 16.3, -27.81, 0.11, 0.15, 
40, 6, MN200, 5, 7713, 15.5, 19.3, 59.75, 19.2, -40.54, 0.11, 0.2, 
40, 6, MN201, 6, 42783, 15.5, 19.3, 52, 15.87, -36.14, 0.11, 0.16, 
40, 6, MN202, 7, 17504, 15.5, 19.3, 42.92, 14.32, -28.6, 0.11, 0.23, 
40, 6, MN203, 8, 1202, 15.5, 19.3, 41.42, 14.71, -26.71, 0.11, 0.2, 
40, 6, MN204, 9, 14335, 15.5, 19.3, 40.09, 12.69, -27.4, 0.11, 0.21, 
40, 6, MN300, 10, 8832, 15.8, 19.8, 56.73, 19.85, -36.88, 0.12, 0.24, 
40, 6, MN301, 11, 41134, 15.8, 19.8, 52.52, 16.93, -35.6, 0.12, 0.18, 
40, 6, MN302, 12, 61583, 15.8, 19.8, 42.23, 14.53, -27.7, 0.12, 0.19, 
40, 6, MN303, 13, 10582, 15.8, 19.8, 45.24, 15.48, -29.76, 0.12, 0.21, 
40, 6, MN304, 14, 29110, 15.8, 19.8, 54.21, 20.6, -33.61, 0.12, 0.21, 
40, 6, MN400, 15, 1544, 16.3, 20, 60.75, 19.47, -41.27, 0.12, 0.21, 
40, 6, MN401, 16, 15305, 16.3, 20, 59.25, 20.95, -38.3, 0.12, 0.38, 
40, 6, MN402, 17, 27990, 16.3, 20, 39.21, 13.77, -25.44, 0.12, 0.28, 
40, 6, MN403, 18, 1292, 16.3, 20, 52.47, 18.36, -34.1, 0.12, 0.17, 
40, 6, MN404, 19, 108539, 16.3, 20, 51.78, 18.74, -33.04, 0.12, 0.22, 
40, 6, MN500, 20, 55, 18.1, 20.5, 103.88, 27.6, -76.28, 0.13, 0.23, 
40, 6, MN504, 21, 14401, 18.1, 20.5, 70.92, 22.44, -48.48, 0.13, 0.32, 
50, 7, MN101, 1, 10773, 9.6, 19.8, 44.93, 19.76, -25.18, 0.08, 0, 
50, 7, MN102, 2, 8590, 9.6, 19.8, 26.12, 14.02, -12.1, 0.08, 0.08, 
50, 7, MN103, 3, 8809, 9.6, 19.8, 27.56, 12.47, -15.09, 0.08, 0.09, 
50, 7, MN104, 4, 5138, 9.6, 19.8, 33.45, 15.51, -17.94, 0.08, 0.08, 
50, 7, MN200, 5, 7713, 8.1, 20.6, 40.44, 19.35, -21.09, 0.07, 0, 
50, 7, MN201, 6, 42783, 8.1, 20.6, 33.77, 15.35, -18.42, 0.07, 0, 
50, 7, MN202, 7, 17504, 8.1, 20.6, 28.48, 13.68, -14.8, 0.07, 0, 
50, 7, MN203, 8, 1202, 8.1, 20.6, 24.25, 14.72, -9.53, 0.07, 0, 
50, 7, MN204, 9, 14335, 8.1, 20.6, 26.03, 12.48, -13.55, 0.07, 0, 
50, 7, MN300, 10, 8832, 9.8, 20.9, 37.46, 19.32, -18.13, 0.08, 0, 
50, 7, MN301, 11, 41134, 9.8, 20.9, 37.46, 16.58, -20.88, 0.08, 0, 
50, 7, MN302, 12, 61583, 9.8, 20.9, 26.02, 14.31, -11.71, 0.08, 0.09, 
50, 7, MN303, 13, 10582, 9.8, 20.9, 31.12, 15.59, -15.53, 0.08, 0, 
50, 7, MN304, 14, 29110, 9.8, 20.9, 36.88, 20.39, -16.49, 0.08, 0.11, 
50, 7, MN400, 15, 1544, 8.8, 21.3, 39.66, 19.25, -20.41, 0.07, 0, 
50, 7, MN401, 16, 15305, 8.8, 21.3, 38.23, 20.34, -17.89, 0.07, 0, 
50, 7, MN402, 17, 27990, 8.8, 21.3, 22.88, 13.57, -9.31, 0.07, 0.08, 
50, 7, MN403, 18, 1292, 8.8, 21.3, 32.69, 18.43, -14.25, 0.07, 0, 
50, 7, MN404, 19, 108539, 8.8, 21.3, 31.23, 19.01, -12.23, 0.07, 0, 
50, 7, MN500, 20, 55, 10, 21.9, 61.73, 27.74, -33.99, 0.08, 0, 
50, 7, MN504, 21, 14401, 10, 21.9, 42.93, 22.83, -20.09, 0.08, 0, 
50, 8, MN101, 1, 10773, 10.9, 20.3, 48.25, 19.9, -28.35, 0.09, 0.01, 
50, 8, MN102, 2, 8590, 10.9, 20.3, 40.83, 14.02, -26.81, 0.09, 0.12, 
50, 8, MN103, 3, 8809, 10.9, 20.3, 37.1, 12.47, -24.63, 0.09, 0.12, 
50, 8, MN104, 4, 5138, 10.9, 20.3, 36.63, 15.59, -21.04, 0.09, 0.09, 
50, 8, MN200, 5, 7713, 10, 21.3, 49.32, 19.58, -29.74, 0.08, 0, 
50, 8, MN201, 6, 42783, 10, 21.3, 43.72, 15.52, -28.2, 0.08, 0.1, 
50, 8, MN202, 7, 17504, 10, 21.3, 38.09, 13.86, -24.23, 0.08, 0.15, 
50, 8, MN203, 8, 1202, 10, 21.3, 30.7, 14.9, -15.79, 0.08, 0, 
50, 8, MN204, 9, 14335, 10, 21.3, 30.72, 12.63, -18.09, 0.08, 0, 
50, 8, MN300, 10, 8832, 11.8, 21.4, 45.21, 19.42, -25.79, 0.09, 0, 
50, 8, MN301, 11, 41134, 11.8, 21.4, 42.91, 16.61, -26.3, 0.09, 0, 
50, 8, MN302, 12, 61583, 11.8, 21.4, 42.17, 14.34, -27.82, 0.09, 0.14, 
50, 8, MN303, 13, 10582, 11.8, 21.4, 35.54, 15.68, -19.86, 0.09, 0.08, 
50, 8, MN304, 14, 29110, 11.8, 21.4, 42.28, 20.57, -21.71, 0.09, 0.14, 
50, 8, MN400, 15, 1544, 10.8, 21.8, 44.31, 19.35, -24.96, 0.09, 0, 
50, 8, MN401, 16, 15305, 10.8, 21.8, 46.83, 20.39, -26.43, 0.09, 0, 
50, 8, MN402, 17, 27990, 10.8, 21.8, 35.06, 13.62, -21.44, 0.09, 0.19, 
50, 8, MN403, 18, 1292, 10.8, 21.8, 37.99, 18.49, -19.5, 0.09, 0, 
50, 8, MN404, 19, 108539, 10.8, 21.8, 36.26, 19.12, -17.14, 0.09, 0.09, 
50, 8, MN500, 20, 55, 11.3, 22.4, 65.38, 27.59, -37.79, 0.09, 0, 
50, 8, MN504, 21, 14401, 11.3, 22.4, 44, 22.88, -21.12, 0.09, 0, 
50, 9, MN101, 1, 10773, 6, 14.3, 30.18, 15.49, -14.69, 0.06, 0, 
50, 9, MN102, 2, 8590, 6, 14.3, 21.2, 11.14, -10.06, 0.06, 0.01, 
50, 9, MN103, 3, 8809, 6, 14.3, 24.36, 9.88, -14.49, 0.06, 0, 
50, 9, MN104, 4, 5138, 6, 14.3, 28.18, 11.78, -16.4, 0.06, 0, 
50, 9, MN200, 5, 7713, 3.6, 14.9, 28.15, 15.34, -12.81, 0.04, 0, 
50, 9, MN201, 6, 42783, 3.6, 14.9, 28.53, 12.08, -16.45, 0.04, 0, 
50, 9, MN202, 7, 17504, 3.6, 14.9, 25.22, 10.44, -14.78, 0.04, 0, 
50, 9, MN203, 8, 1202, 3.6, 14.9, 14.92, 11.49, -3.44, 0.04, 0, 
50, 9, MN204, 9, 14335, 3.6, 14.9, 14.52, 9.63, -4.89, 0.04, 0, 
50, 9, MN300, 10, 8832, 5, 15.3, 29.16, 15.43, -13.74, 0.05, 0, 
50, 9, MN301, 11, 41134, 5, 15.3, 29.18, 13.16, -16.02, 0.05, 0, 
50, 9, MN302, 12, 61583, 5, 15.3, 18.34, 11.41, -6.93, 0.05, 0, 
50, 9, MN303, 13, 10582, 5, 15.3, 23.1, 12, -11.11, 0.05, 0, 
50, 9, MN304, 14, 29110, 5, 15.3, 30.84, 15.63, -15.21, 0.05, 0, 
50, 9, MN400, 15, 1544, 3.9, 15.5, 32.87, 14.07, -18.8, 0.05, 0, 
50, 9, MN401, 16, 15305, 3.9, 15.5, 28.66, 15.9, -12.76, 0.05, 0, 
50, 9, MN402, 17, 27990, 3.9, 15.5, 18.31, 10.19, -8.12, 0.05, 0, 
50, 9, MN403, 18, 1292, 3.9, 15.5, 19.48, 14.23, -5.24, 0.05, 0, 
50, 9, MN404, 19, 108539, 3.9, 15.5, 24.07, 14.28, -9.79, 0.05, 0, 
50, 9, MN500, 20, 55, 4.1, 16.1, 46.33, 21.71, -24.62, 0.05, 0, 
50, 9, MN504, 21, 14401, 4.1, 16.1, 28.68, 17.81, -10.87, 0.05, 0, 
50, 10, MN101, 1, 10773, 8.2, 9.4, 15.37, 11.58, -3.79, 0.07, 0, 
50, 10, MN102, 2, 8590, 8.2, 9.4, 19.75, 8.26, -11.5, 0.07, 0.14, 
50, 10, MN103, 3, 8809, 8.2, 9.4, 18.56, 7.43, -11.13, 0.07, 0.09, 
50, 10, MN104, 4, 5138, 8.2, 9.4, 17.4, 8.81, -8.58, 0.07, 0, 
50, 10, MN200, 5, 7713, 7.9, 9.3, 20.55, 10.97, -9.58, 0.07, 0, 
50, 10, MN201, 6, 42783, 7.9, 9.3, 17.02, 8.68, -8.33, 0.07, 0, 
50, 10, MN202, 7, 17504, 7.9, 9.3, 14.3, 7.6, -6.7, 0.07, 0, 
50, 10, MN203, 8, 1202, 7.9, 9.3, 20.92, 8.19, -12.74, 0.07, 0, 
50, 10, MN204, 9, 14335, 7.9, 9.3, 16.99, 6.81, -10.18, 0.07, 0, 
50, 10, MN300, 10, 8832, 7.8, 10.1, 22.96, 11.34, -11.62, 0.07, 0, 
50, 10, MN301, 11, 41134, 7.8, 10.1, 20.9, 9.74, -11.17, 0.07, 0, 
50, 10, MN302, 12, 61583, 7.8, 10.1, 19.88, 8.31, -11.57, 0.07, 0.13, 
50, 10, MN303, 13, 10582, 7.8, 10.1, 19.17, 8.82, -10.36, 0.07, 0, 
50, 10, MN304, 14, 29110, 7.8, 10.1, 19.19, 11.5, -7.69, 0.07, 0, 
50, 10, MN400, 15, 1544, 7.2, 10, 20.19, 10.16, -10.04, 0.07, 0, 
50, 10, MN401, 16, 15305, 7.2, 10, 20.51, 11.47, -9.04, 0.07, 0, 
50, 10, MN402, 17, 27990, 7.2, 10, 15.52, 7.38, -8.14, 0.07, 0.14, 
50, 10, MN403, 18, 1292, 7.2, 10, 25.35, 10.15, -15.19, 0.07, 0, 
50, 10, MN404, 19, 108539, 7.2, 10, 18.7, 10.19, -8.51, 0.07, 0, 
50, 10, MN500, 20, 55, 7.4, 10.4, 35.15, 16.13, -19.02, 0.07, 0, 
50, 10, MN504, 21, 14401, 7.4, 10.4, 24.44, 12.58, -11.86, 0.07, 0, 
50, 11, MN101, 1, 10773, 1.2, 1.9, 0.24, 7.25, 7.01, 0.03, 0, 
50, 11, MN102, 2, 8590, 1.2, 1.9, 0.4, 5.23, 4.83, 0.03, 0, 
50, 11, MN103, 3, 8809, 1.2, 1.9, 0.36, 4.72, 4.36, 0.03, 0, 
50, 11, MN104, 4, 5138, 1.2, 1.9, 0.66, 5.56, 4.89, 0.03, 0, 
50, 11, MN200, 5, 7713, 0.7, 1.9, 0.33, 7.03, 6.7, 0.03, 0, 
50, 11, MN201, 6, 42783, 0.7, 1.9, 0.37, 5.52, 5.14, 0.03, 0, 
50, 11, MN202, 7, 17504, 0.7, 1.9, 0.43, 4.81, 4.37, 0.03, 0, 
50, 11, MN203, 8, 1202, 0.7, 1.9, 0.31, 5.3, 4.99, 0.03, 0, 
50, 11, MN204, 9, 14335, 0.7, 1.9, 0.49, 4.36, 3.87, 0.03, 0, 
50, 11, MN300, 10, 8832, 1.1, 2.6, 0.44, 7.22, 6.78, 0.03, 0, 
50, 11, MN301, 11, 41134, 1.1, 2.6, 0.51, 6.16, 5.65, 0.03, 0, 
50, 11, MN302, 12, 61583, 1.1, 2.6, 0.51, 5.24, 4.73, 0.03, 0, 
50, 11, MN303, 13, 10582, 1.1, 2.6, 0.64, 5.55, 4.91, 0.03, 0, 
50, 11, MN304, 14, 29110, 1.1, 2.6, 0.61, 7.24, 6.62, 0.03, 0, 
